A-1_Arquin_001_0202.jpg,1,buildings (structures)
A-1_Arquin_001_0202.jpg,2,pedestrians
A-1_Arquin_001_0202.jpg,3,squares (open spaces)
A-1_Arquin_001_0202.jpg,4,parking (area)
A-1_Arquin_001_0203.jpg,0,streets
A-1_Arquin_001_0203.jpg,1,buildings (structures)
A-1_Arquin_001_0203.jpg,2,pedestrians
A-1_Arquin_001_0203.jpg,3,squares (open spaces)
A-1_Arquin_001_0203.jpg,4,parking (area)
A-1_Arquin_001_0204.jpg,0,streets
A-1_Arquin_001_0204.jpg,1,buildings (structures)
A-1_Arquin_001_0204.jpg,2,pedestrians
A-1_Arquin_001_0204.jpg,3,squares (open spaces)
A-1_Arquin_001_0204.jpg,4,parking (area)
A-1_Arquin_001_0205.jpg,0,streets
A-1_Arquin_001_0205.jpg,1,buildings (structures)
A-1_Arquin_001_0205.jpg,2,pedestrians
A-1_Arquin_001_0205.jpg,3,squares (open spaces)
A-1_Arquin_001_0206.jpg,0,street vendors
A-1_Arquin_001_0206.jpg,1,streets
A-1_Arquin_001_0206.jpg,2,buildings (structures)
A-1_Arquin_001_0206.jpg,3,pedestrians
A-1_Arquin_001_0206.jpg,4,squares (open spaces)
A-1_Arquin_001_0207.jpg,0,street vendors
A-1_Arquin_001_0207.jpg,1,streets
A-1_Arquin_001_0207.jpg,2,buildings (structures)
A-1_Arquin_001_0207.jpg,3,pedestrians
A-1_Arquin_001_0207.jpg,4,squares (open spaces)
A-1_Arquin_001_0208.jpg,0,street vendors
A-1_Arquin_001_0208.jpg,1,streets
A-1_Arquin_001_0208.jpg,2,buildings (structures)
A-1_Arquin_001_0208.jpg,3,pedestrians
A-1_Arquin_001_0208.jpg,4,squares (open spaces)
A-1_Arquin_001_0209.jpg,0,streets
A-1_Arquin_001_0209.jpg,1,buildings (structures)
A-1_Arquin_001_0209.jpg,2,art museums (buildings)
A-1_Arquin_001_0210.jpg,0,streets
A-1_Arquin_001_0210.jpg,1,buildings (structures)
A-1_Arquin_001_0210.jpg,2,art museums (buildings)
A-1_Arquin_001_0211.jpg,0,streets
